[2024-07-18 12:47:48][INFO] Loading resources...
[2024-07-18 13:52:57][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:52:59][FINE] Scheduled update for region-file: (-4, 3) (Map: world)
[2024-07-18 13:53:07][FINE] Scheduled update for region-file: (-4, 2) (Map: world)
[2024-07-18 13:53:16][FINE] Scheduled update for region-file: (-4, 2) (Map: world)
[2024-07-18 13:53:26][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:53:36][FINE] Scheduled update for region-file: (-4, 4) (Map: world)
[2024-07-18 13:53:36][FINE] Scheduled update for region-file: (-3, 4) (Map: world)
[2024-07-18 13:53:40][FINE] Scheduled update for region-file: (-4, 3) (Map: world)
[2024-07-18 13:53:47][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:53:57][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:54:03][FINE] Scheduled update for region-file: (-3, 4) (Map: world)
[2024-07-18 13:54:03][FINE] Scheduled update for region-file: (-2, 4) (Map: world)
[2024-07-18 13:54:15][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:54:24][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:54:42][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:54:42][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:54:53][FINE] Scheduled update for region-file: (-2, 4) (Map: world)
[2024-07-18 13:54:54][FINE] Scheduled update for region-file: (-3, 4) (Map: world)
[2024-07-18 13:54:55][FINE] Scheduled update for region-file: (-3, 3) (Map: world)
[2024-07-18 13:55:02][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:55:12][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:55:16][FINE] Scheduled update for region-file: (-2, 4) (Map: world)
[2024-07-18 13:55:16][FINE] Scheduled update for region-file: (-1, 4) (Map: world)
[2024-07-18 13:55:28][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:55:38][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:55:55][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:55:56][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:56:07][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:56:10][FINE] Scheduled update for region-file: (-2, 4) (Map: world)
[2024-07-18 13:56:10][FINE] Scheduled update for region-file: (-1, 4) (Map: world)
[2024-07-18 13:56:12][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2024-07-18 13:56:17][FINE] Scheduled update for region-file: (0, 4) (Map: world)
[2024-07-18 13:56:20][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:56:20][FINE] Unexpected exception trying to load preload region (x:-1, z:3): java.io.IOException: Failed to parse chunk-data: java.io.EOFException: Unexpected end of ZLIB input stream
[2024-07-18 13:56:28][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:56:32][FINE] Scheduled update for region-file: (-1, 4) (Map: world)
[2024-07-18 13:56:32][FINE] Scheduled update for region-file: (0, 4) (Map: world)
[2024-07-18 13:56:45][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:56:58][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:57:19][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:57:19][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:57:30][FINE] Scheduled update for region-file: (-1, 4) (Map: world)
[2024-07-18 13:57:30][FINE] Scheduled update for region-file: (0, 4) (Map: world)
[2024-07-18 13:57:30][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2024-07-18 13:57:30][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:57:38][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:57:49][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:57:55][FINE] Scheduled update for region-file: (0, 4) (Map: world)
[2024-07-18 13:57:55][FINE] Scheduled update for region-file: (1, 4) (Map: world)
[2024-07-18 13:58:06][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:58:19][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:58:37][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:58:37][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:58:49][FINE] Scheduled update for region-file: (1, 4) (Map: world)
[2024-07-18 13:58:49][FINE] Scheduled update for region-file: (0, 4) (Map: world)
[2024-07-18 13:58:51][FINE] Scheduled update for region-file: (0, 3) (Map: world)
[2024-07-18 13:58:56][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:59:11][FINE] Scheduled update for region-file: (1, 4) (Map: world)
[2024-07-18 13:59:11][FINE] Scheduled update for region-file: (2, 4) (Map: world)
[2024-07-18 13:59:23][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:59:34][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 13:59:52][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 13:59:52][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 14:00:00][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 14:00:02][FINE] Scheduled update for region-file: (1, 4) (Map: world)
[2024-07-18 14:00:02][FINE] Scheduled update for region-file: (2, 4) (Map: world)
[2024-07-18 14:00:06][FINE] Scheduled update for region-file: (1, 3) (Map: world)
[2024-07-18 14:00:11][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 14:00:20][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 14:00:26][FINE] Scheduled update for region-file: (2, 4) (Map: world)
[2024-07-18 14:00:26][FINE] Scheduled update for region-file: (3, 4) (Map: world)
[2024-07-18 14:00:36][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 14:00:45][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 14:01:05][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 14:01:05][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 14:01:18][FINE] Scheduled update for region-file: (3, 4) (Map: world)
[2024-07-18 14:01:18][FINE] Scheduled update for region-file: (2, 4) (Map: world)
[2024-07-18 14:01:20][FINE] Scheduled update for region-file: (2, 3) (Map: world)
[2024-07-18 14:01:28][FINE] Scheduled update for region-file: (4, 3) (Map: world)
[2024-07-18 14:01:36][FINE] Scheduled update for region-file: (3, 4) (Map: world)
[2024-07-18 14:01:36][FINE] Scheduled update for region-file: (4, 4) (Map: world)
[2024-07-18 14:01:43][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 14:01:45][FINE] Scheduled update for region-file: (4, 3) (Map: world)
[2024-07-18 14:02:09][FINE] Scheduled update for region-file: (3, 3) (Map: world)
[2024-07-18 14:02:09][FINE] Scheduled update for region-file: (3, 4) (Map: world)
[2024-07-18 14:02:50][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 14:02:50][FINE] Scheduled update for region-file: (5, 2) (Map: world)
[2024-07-18 14:02:50][FINE] Scheduled update for region-file: (4, 3) (Map: world)
[2024-07-18 14:02:50][FINE] Scheduled update for region-file: (4, 4) (Map: world)
[2024-07-18 14:02:50][FINE] Scheduled update for region-file: (5, 3) (Map: world)
[2024-07-18 14:02:50][FINE] Scheduled update for region-file: (5, 4) (Map: world)
[2024-07-18 14:03:52][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 14:03:53][FINE] Scheduled update for region-file: (5, 1) (Map: world)
[2024-07-18 14:03:53][FINE] Scheduled update for region-file: (4, 3) (Map: world)
[2024-07-18 14:03:53][FINE] Scheduled update for region-file: (5, 3) (Map: world)
[2024-07-18 14:03:54][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 14:03:54][FINE] Scheduled update for region-file: (5, 2) (Map: world)
[2024-07-18 14:04:57][FINE] Scheduled update for region-file: (4, 2) (Map: world)
[2024-07-18 14:04:57][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 14:04:57][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 14:04:58][FINE] Scheduled update for region-file: (5, 2) (Map: world)
[2024-07-18 14:04:58][FINE] Scheduled update for region-file: (5, 1) (Map: world)
[2024-07-18 14:04:58][FINE] Scheduled update for region-file: (5, 0) (Map: world)
[2024-07-18 14:06:01][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 14:06:02][FINE] Scheduled update for region-file: (5, -1) (Map: world)
[2024-07-18 14:06:02][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 14:06:02][FINE] Scheduled update for region-file: (4, 1) (Map: world)
[2024-07-18 14:06:02][FINE] Scheduled update for region-file: (5, 0) (Map: world)
[2024-07-18 14:06:02][FINE] Scheduled update for region-file: (5, 1) (Map: world)
[2024-07-18 14:07:08][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 14:07:10][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 14:07:10][FINE] Scheduled update for region-file: (4, 0) (Map: world)
[2024-07-18 14:07:10][FINE] Scheduled update for region-file: (5, -2) (Map: world)
[2024-07-18 14:07:11][FINE] Scheduled update for region-file: (5, -1) (Map: world)
[2024-07-18 14:07:11][FINE] Scheduled update for region-file: (5, 0) (Map: world)
[2024-07-18 14:08:13][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 14:08:13][FINE] Scheduled update for region-file: (5, -3) (Map: world)
[2024-07-18 14:08:14][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 14:08:14][FINE] Scheduled update for region-file: (4, -1) (Map: world)
[2024-07-18 14:08:14][FINE] Scheduled update for region-file: (5, -2) (Map: world)
[2024-07-18 14:08:14][FINE] Scheduled update for region-file: (5, -1) (Map: world)
[2024-07-18 14:08:37][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 14:09:17][FINE] Scheduled update for region-file: (4, -4) (Map: world)
[2024-07-18 14:09:23][FINE] Scheduled update for region-file: (4, -4) (Map: world)
[2024-07-18 14:09:23][FINE] Scheduled update for region-file: (5, -4) (Map: world)
[2024-07-18 14:09:26][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 14:09:26][FINE] Scheduled update for region-file: (4, -2) (Map: world)
[2024-07-18 14:09:26][FINE] Scheduled update for region-file: (5, -3) (Map: world)
[2024-07-18 14:09:26][FINE] Scheduled update for region-file: (5, -2) (Map: world)
[2024-07-18 14:09:54][FINE] Scheduled update for region-file: (3, -5) (Map: world)
[2024-07-18 14:09:56][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 14:10:39][FINE] Scheduled update for region-file: (4, -5) (Map: world)
[2024-07-18 14:10:39][FINE] Scheduled update for region-file: (5, -5) (Map: world)
[2024-07-18 14:10:41][FINE] Scheduled update for region-file: (4, -4) (Map: world)
[2024-07-18 14:10:41][FINE] Scheduled update for region-file: (4, -3) (Map: world)
[2024-07-18 14:10:41][FINE] Scheduled update for region-file: (5, -4) (Map: world)
[2024-07-18 14:10:41][FINE] Scheduled update for region-file: (5, -3) (Map: world)
[2024-07-18 14:10:45][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 14:10:47][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 14:10:55][FINE] Scheduled update for region-file: (2, -5) (Map: world)
[2024-07-18 14:11:04][FINE] Scheduled update for region-file: (3, -5) (Map: world)
[2024-07-18 14:11:11][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 14:11:22][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 14:11:41][FINE] Scheduled update for region-file: (4, -5) (Map: world)
[2024-07-18 14:11:49][FINE] Scheduled update for region-file: (3, -5) (Map: world)
[2024-07-18 14:11:49][FINE] Scheduled update for region-file: (3, -4) (Map: world)
[2024-07-18 14:11:49][FINE] Scheduled update for region-file: (4, -5) (Map: world)
[2024-07-18 14:12:01][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 14:12:07][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 14:12:15][FINE] Scheduled update for region-file: (1, -5) (Map: world)
[2024-07-18 14:12:23][FINE] Scheduled update for region-file: (1, -5) (Map: world)
[2024-07-18 14:12:23][FINE] Scheduled update for region-file: (2, -5) (Map: world)
[2024-07-18 14:12:30][FINE] Scheduled update for region-file: (2, -4) (Map: world)
[2024-07-18 14:12:41][FINE] Scheduled update for region-file: (1, -4) (Map: world)
[2024-07-18 14:12:58][FINE] Scheduled update for region-file: (2, -4) (Map: world)
